Title,Java,Min Experience,Max Experience,Min Salary,Max Salary,Spring Boot,SQL,Git,Microservices,Hibernate
GCP - Senior API Engineer - PD,1,4,9,,,1,0,0,0,0
"Cloud Technology Manager, AVP",0,10,16,,,0,0,0,0,0
GCP - Senior Engineer - PD,1,4,8,,,0,0,0,0,0
"Technology Service Analyst, AS",1,2,6,,,0,1,0,0,0
"ORMB Engineer, AVP",1,6,11,,,0,0,0,0,0
GCP - Senior Engineer - PD,1,4,8,,,0,0,0,0,0
GCP - API Engineer - PD,1,4,8,,,1,0,0,0,0
Data Scientist-Artificial Intelligence,0,3,7,,,0,0,0,0,0
Data Engineer-Data Integration,0,2,5,,,0,1,0,0,0
z/OS Assembler Specialist - Development & Maintenance,1,3,7,,,0,0,0,0,0
Corporate Bank Technology - Merchant Solutions Solution Architect,1,4,9,,,1,1,0,0,0
Corporate Bank Technology Commercial Banking Data Engineer,1,2,7,,,0,1,1,0,0
z / OS Assembler Specialist - Development & Maintenance,1,5,8,,,0,0,0,0,0
C++ Specialist with Tandem OS- Development & Maintenance,1,5,10,,,0,0,0,0,0
Product Developer I,1,3,8,,,1,0,0,1,0
Technical Specialist,0,6,8,,,0,0,0,0,0
Software Engineer Senior,1,6,8,,,0,0,0,0,0
Tableau Developer,1,8,13,,,1,1,0,0,1
Technical Writer,0,3,5,,,0,0,0,0,0
Automation Test Engineer,1,4,6,,,0,0,0,0,0
Automation Tester,1,3,8,,,0,0,0,0,0
Associate Software Engineer,1,0,0,3,3.25,0,0,0,0,0
AI/ML Training and Placement,0,,,,,0,0,0,0,0
"Hiring Mech, Civil, Arch, CSE, IT, ECE, EEE & MBA Candidates",1,0,5,1,1.75,0,0,0,0,0
Automation Test Engineer,1,8,13,,,0,0,0,0,0
Back End Developer,1,1,3,,,0,0,0,0,0
Software Engineer,1,0,0,3.5,5,0,0,0,0,0
Google Business Consultant |Freshers|Location: Bangalore,1,0,2,1.5,3.5,0,0,0,0,0
Software Engineer Intern- Android,0,,,,,0,0,0,0,0
Software Developer,1,3,7,20,35,1,0,0,0,0
Product Support Engineer-for IT Service Based Co(Mumbai),1,1,3,4.5,6,0,0,0,0,0
"Fresher Andriod Developer, Full stack Developer",1,0,3,1.5,2.5,0,0,0,0,0
Aws Certified Solutions Architect,1,8,12,20,30,1,0,0,1,0
Web Developer Intern,1,0,1,000,1,0,0,0,0,0
Application And Production Support Engineer,1,1,3,,,0,0,0,0,0
Software Developer,1,0,1,,,0,0,0,0,0
Developer - L2,0,1,3,,,0,0,0,0,0
Administrator - L2,0,1,3,,,0,0,0,0,0
Administrator - L2,0,1,3,,,0,0,0,0,0
Administrator - L2,0,1,3,,,0,0,0,0,0
Software Development Engineer I - Golang,1,1,3,,,1,0,0,0,0
iOS Developer - Mobile App Designing,1,1,3,,,0,0,0,0,0
Mapping City/Country Expert,0,1,3,,,0,0,0,0,0
Application Developer,1,1,3,8,10,0,0,0,0,0
Intern,0,0,2,,,0,1,0,0,0
Advanced Data Science Associate Consultant,1,1,4,,,0,0,0,0,0
Senior Automation Engineer,0,1,3,,,0,0,0,0,0
Senior Golang Developer,0,7,12,,,0,0,0,1,0
Azure Databricks Data Engineer/Developer,0,2,5,,,0,0,0,0,0
Elastic Search Developer,0,3,5,,,0,0,1,0,0
SNOWFLAKE ADMIN,1,3,5,,,0,1,0,0,0
Power Bi Admin,0,3,5,,,0,0,0,0,0
Azure Developer,0,2,5,,,0,0,0,0,0
GCP ADMIN,1,3,5,,,0,1,0,0,0
Support Services-Applications-CTB â€“ Wealth & Investments IT Team,0,2,7,,,0,0,0,1,0
Team Member-IT Apps CTBSUPPORT SERVICES -Applications-CTB,0,3,6,,,0,0,0,0,0
Area Resolutions Manager-ARD RETAIL-ARD Retail Portfolio,0,2,6,,,0,0,1,0,0
DevOps - Digital Solution Cnslt. Sr. Consultant,0,3,7,,,0,0,1,0,0
Lead Test Engineer,1,5,9,,,0,1,0,0,0
Developer III - Software Engineering,0,4,6,,,1,0,0,0,0
Looking For TOSCA 2 To 3 years of exp. For Pune Location,0,2,3,2.5,5,0,0,0,0,0
Automation Tester wid minimum 6 years in automation(immediate joiner),1,8,13,,,0,0,0,0,0
TS - SAP Performance Engineering(PE),1,7,12,,,0,0,0,0,0
Dot Net Developer (Pan India),1,5,10,,,1,0,0,1,0
Senior React Native Developer,1,5,10,,,0,0,0,0,0
Lead React Native Engineer,1,5,10,,,0,0,0,0,0
Senior Reactjs Developer,0,4,8,,,0,0,0,0,0
.net developer/ fullstack developer/angular/ react/Nodejs/testing. etc,1,2,5,3,7.5,0,0,0,0,0
Camunda BPM - Experts,1,5,9,,,0,0,0,0,0
Backend Architect - Bangalore/Pune - German Based Company,1,10,15,50,55,1,0,0,1,1
HR Executive / HR Recruiter Walkin,0,0,5,1.5,3.5,0,0,0,0,0
Software Engineer,1,0,5,,,0,0,0,0,0
Assistant Professor CSE/ISE,1,0,5,6,8,0,0,0,0,0
Trainee software Engineer,0,,,,,0,0,0,0,0
Senior Dot Net Core Developer,1,1,2,2.25,3.25,0,1,0,0,0
"Technical support voice /chat process Btech,BCA, Mohali Location",0,0,5,2,3.5,0,0,0,0,0
Front End Engineer,1,4,9,,,0,0,0,0,0
Senior Embedded Engineer â€“ Bootloader,1,2,6,,,0,0,1,0,0
"Embedded Dev (GFX)- Engineer, Senior",0,3,7,,,0,0,0,0,0
Senior Engineer- Linux,0,2,6,,,0,0,1,0,0
Linux Kernel Engineer Senior,0,2,7,,,0,0,0,0,0
Sr Lead Engineer- Power,0,4,9,,,0,0,1,0,0
"Senior Engineer - AI/ML, C/C++",0,1,6,,,0,0,0,0,0
"Engineer, Senior - SSG Products",0,2,6,,,0,0,0,0,0
Architect- Salesforce DevOps,0,5,8,,,0,0,0,0,0
Senior QA Automation,1,7,12,,,0,0,1,0,0
SDE 2-Support Services-CTO Head,1,3,8,,,0,0,0,0,0
SDE 2-Support Services-CTO Head,1,9,14,,,1,0,0,0,0
Dev Ops-Support Services-CTO Head,0,8,13,,,0,0,1,0,0
Dev Ops-Support Services-CTO Head,0,8,13,,,0,0,1,0,0
Data Engineer-Data Platforms-Google,0,2,5,,,0,0,0,0,0
Cloud storage backend developer,0,2,5,,,0,0,1,1,0
Partner Solutions Engineer,0,3,6,,,0,0,1,0,0
SalesForce Program Development,1,3,8,,,0,0,0,0,0
Mobile (Android/Kotlin) Solution Engineer,0,2,5,,,0,0,1,0,0
Testing Engineering Senior Specialist,1,2,6,,,0,0,0,0,0
DevOps-GCP-Cloud Run Engineer,0,3,7,,,0,1,0,0,0
Artifactory Technical Solutions Expert,1,5,10,,,0,0,1,0,0
Cloud Security Lead,1,10,14,,,0,0,1,0,0
Core Banking - Consulting Technical Manager,1,10,14,,,0,0,0,0,0
Oracle Fusion SCM Technical/ Functional Consultant,1,6,10,,,1,0,0,0,1
Senior User Experience Developer,1,6,10,,,0,0,0,0,0
"Senior Principal Consultant - PLSQL, Core Banking",1,3,5,,,0,0,0,0,0
"Business Analyst, Global Finance Ops Reporting & Analytics",1,6,10,,,1,0,0,1,0
Principal Database Engineer - Golden Gate,1,6,10,,,0,0,1,0,0
Principal Product Manager,1,3,5,,,1,0,0,1,0
Principal Consultant - Oracle Middleware / PaaS Platform Administrator,1,6,10,,,0,0,1,0,0
Senior Cloud Operation Engineer,0,3,7,,,0,0,0,0,0
Senior Consultant - Core Banking,1,10,14,,,0,0,0,1,0
Applications Developer 3,1,3,5,,,0,0,0,0,0
Collections Analyst 1-Fin.,1,3,5,,,0,0,0,1,0
Core Banking Functional Consultant,1,6,10,,,0,0,0,0,0
IDAM/FMW - Principal Technical Account Representative (TAM),1,10,15,,,1,0,0,1,0
AI ML Engineer,0,6,10,,,0,0,0,0,0
Site Reliability Developer 3,1,6,10,,,0,0,0,0,0
Principal Application Consultant,1,6,10,,,0,0,0,1,0
Principle Member of Technical Staff,1,6,10,,,0,0,1,0,0
Project Manager/PMO-Banking Payments,1,6,10,,,0,0,0,1,0
Oracle Finance Fusion Functional Engineer,1,6,10,,,0,0,1,0,0
Senior Consultant-ETL /ODI,1,3,5,,,0,0,0,0,0
Senior Consultant,1,3,5,,,0,0,0,0,0
Senior Consultant-ODI/ETL,1,3,5,,,0,0,0,0,0
Consulting Solution Manager-Core Banking,1,8,10,,,0,0,0,0,0
Principal Cloud Operation Engineer,1,6,10,,,0,0,0,0,0
Technical Account Representative (TAM) - Oracle SaaS Functional,1,10,15,,,0,0,1,0,0
Systems Analyst 2-IT,1,3,5,,,0,0,0,0,0
Senior Systems Analyst - Support,1,10,15,,,0,0,1,0,0
Senior Data Engineer,1,6,10,,,0,0,0,0,0
Azure DevOps CD,0,4,9,,,0,0,0,0,0
Application Developer-Azure Cloud FullStack,0,4,8,,,0,1,0,1,0
Application Developer-DevOps,0,3,7,,,0,1,0,0,0
Senior Process Manager,1,3,7,,,0,0,0,0,0
Python Full stack Developer,0,2,7,,,0,0,0,0,0
AWS Data Engineer,0,2,6,,,0,0,0,0,0
Lead Test Engineer,1,5,7,,,0,0,1,0,0
Lead Test Engineer,1,6,11,,,0,0,1,0,0
Associate Director Software Engineering,1,8,13,,,1,0,0,0,0
Lead Test Engineer,1,5,7,,,0,0,1,0,0
"Quality Automation Specialist, AVP",1,8,14,,,0,0,0,0,0
SAP ABAP Developer,0,2,4,,,0,0,0,0,0
Business Intelligence Developer,1,3,8,,,0,1,1,0,0
"Manager - DSMG - BL, PL, UCL & LAP - X Bucket",1,2,5,,,0,0,1,0,0
Technical Lead,1,8,13,,,1,0,1,0,1
Hiring Application Support (SQL & Unix/Linux) Professionals,0,4,9,,,0,1,0,0,0
Solution Architect,0,5,10,20,25,0,0,0,1,0
Data Engineer-Data Platforms-Google,1,2,5,,,0,1,0,0,0
Application Developer-Open Source,0,2,6,,,0,0,0,0,0
Application Developer-Open Source,0,2,6,,,0,0,0,0,0
Application Consultant-DevOps,0,3,7,,,0,0,0,0,0
Data Engineer-Data Platforms,0,2,5,,,0,0,0,0,0
Application Developer-DevOps,0,3,7,,,0,1,0,0,0
Application Developer-DevOps,0,3,7,,,0,1,0,0,0
UMG - Sr. Data Engineer,0,7,12,,,0,1,1,0,0
Python Automation Engineer,0,2,5,,,0,0,0,0,0
Python Automation Engineer,0,2,5,,,0,0,0,0,0
Senior - Dev-HC-BE,1,3,6,,,0,0,0,0,1
Sr UI Engineer - Target India,1,3,6,,,0,0,1,0,0
Azure Solution Architect,0,4,7,,,0,0,0,0,0
Microsoft Azure Architect,1,8,12,,,0,0,1,0,0
Storage and Backup Architect,0,5,10,,,0,0,0,1,0
Angular Lead,0,5,8,,,0,0,1,0,0
Angular Lead,0,5,8,,,0,0,1,0,0
Python Developer,0,3,5,,,0,0,0,0,0
Angular Lead,0,5,9,,,0,0,1,0,0
Data Scientist-Artificial Intelligence,1,3,7,,,0,0,0,1,0
Application Consultant-DevOps,1,3,7,,,0,0,0,0,0
PYTHON DEVELOPER,0,4,9,,,0,1,0,0,0
WAS Admin,0,6,11,,,0,0,0,0,0
WAS Admin,0,4,6,,,0,0,0,0,0
Drupal Lead,0,9,12,,,0,0,0,0,0
Senior Technical Test Engineer,1,3,7,,,0,0,0,0,0
Software Development Lead,0,5,10,,,0,0,1,0,0
Application Lead,0,5,10,,,0,1,0,0,0
Software Development Lead,1,5,10,,,0,0,0,0,0
Application Lead,0,5,10,,,0,0,0,0,0
Application Lead,0,7,12,,,0,0,0,0,0
Engineer L3,1,5,8,,,0,0,0,0,0
Aws Architect,1,10,15,,,1,0,0,0,0
Senior Backend Developer,0,6,11,,,1,0,0,0,0
Application Developer-DevOps,0,3,7,,,0,1,0,0,0
Data Engineer-Data Platforms-Google,0,2,5,,,0,0,0,0,0
Full Stack Web Developer,1,3,8,,,1,0,0,0,0
Senior Data Scientist,1,5,10,,,0,0,1,0,0
Devops-Release Engineer,1,3,6,,,0,0,0,0,0
Micro Frontend Angular Developer-Immediate Joiner only For Bangalore,1,5,7,,,0,0,0,0,0
Platform Lead,0,4,8,,,0,0,0,0,0
Technical Lead,1,3,5,,,0,0,0,0,0
Senior Technical Specialist,0,5,8,,,0,0,0,0,0
Manager,1,8,10,,,0,0,0,1,0
Assistant Manager,1,3,5,,,0,0,0,0,0
DevOps Terraform,0,5,8,,,0,0,1,0,0
Playwright - Technical Lead,1,5,8,,,0,0,0,0,0
Lead Administrator - L1,0,5,8,,,0,0,1,0,0
Application Development Lead - Full Stack,0,6,10,,,0,0,0,1,1
Business Development Manager ( Google Workspace),1,2,6,,,0,0,0,0,0
TAS - Digitalization & Data,0,4,8,,,0,0,1,0,0
TAS_Engineer,0,2,6,,,0,0,1,0,0
Application Developer-Devops,0,3,7,,,0,1,0,0,0
Data Platform Engineer,1,2,5,,,0,1,0,0,0
Data Engineer Sr. Analyst,0,2,5,,,0,1,0,0,0
AWS & AWS Storage services,0,3,6,,,0,0,1,0,0
Senior Technical Engineer,0,2,7,,,0,0,0,0,1
Hiring Application Support With Payment Gateways Professionals,1,3,8,,,0,1,0,0,0
Software Engineer - Android,0,3,5,,,0,0,0,0,0
"Sr Software Engineer - ReactJS, Redux & Typescript",0,5,8,,,0,0,0,0,0
Computer Scientist - I,1,4,6,,,0,0,0,0,0
Senior Backend Developer,0,3,5,,,0,0,0,0,1
Senior Backend Developer,0,3,5,,,0,0,0,0,1
Backend Developer,0,2,4,,,0,0,0,0,1
React Developer,1,3,6,,,1,0,0,0,1
Senior Application Engineer,1,5,10,,,0,0,0,0,0
Opening Java developer !! Hyderabadi Location !! BFSI !! Product based,1,2,4,5,12,0,0,0,0,0
Senior Java Fullstack Developer / Backend Developer,1,10,15,,,1,0,0,0,0
"Full Stack Developer Trainer - Python, Java",1,2,5,,,1,0,0,0,0
Java Full Stack Developer,1,10,14,25,40,1,0,0,1,1
Automation Test Engineer_5+ yrs,1,5,9,,,0,0,0,0,0
QA Automation Engineer,1,2,7,,,0,0,0,0,0
Automation Test Engineer_Java selenium(Gurugram)5+,1,3,8,,,0,0,0,0,0
Lead Backend Developer,1,6,10,,,1,0,0,0,0
Lead QA - Automation testing (Selenium & Mobile),1,9,14,,,0,0,0,0,0
Automation Tester engineer 2 - 10,1,2,7,,,0,0,0,0,0
Associate/Sr. Associate Backend Developer,1,3,6,,,1,0,0,0,1
Android Architect,1,10,18,,,0,0,0,0,0
Windchill Developer / Customization Specialist/ Lead,0,5,10,,,0,0,0,0,0
Automation Test Engineer,1,3,8,6,8,0,0,0,0,0
Fullstack Mobile Developer,1,4,9,8,18,0,0,0,0,0
Application Security Developer 54 Lakhs CTC || Srinivasa Reddy Kandi,0,11,13,50,55,0,0,0,0,0
OneTrust Privacy,1,7,12,,,0,0,0,0,0
Lead Engineer,1,4,6,10,16,1,0,0,1,0
Senior Full Stack Developer with JavaScript (ES6+)- Remote,1,6,10,18,20,1,1,0,0,1
Python Software Developer,1,5,10,,,0,0,0,0,0
SDET,1,2,6,,,0,0,0,0,0
Staff Software Development Engineer,1,6,10,,,0,0,0,0,0
Data Scientist (Artificial Intelligence),1,5,9,,,0,0,0,0,0
QA Architect,1,12,17,,,0,0,1,0,0
AWS Engineer,1,6,10,,,1,0,0,0,0
Senior SDET,1,3,5,,,0,0,0,0,0
Salesforce Automation Tester - Digital Solution Consultant,1,5,10,,,0,0,1,0,0
Salesforce Automation Testing _Digital Solution Consultant Sr. Analyst,1,5,10,,,0,0,1,0,0
Python with ML/AI - Digital Engineering Lead Engineer,0,3,7,,,0,0,1,0,0
Golang Developer,1,2,6,,,0,0,0,0,0
CISNGE - ServiceNow Architect - JL6,0,9,14,,,0,0,0,0,0
Android (with Jetpack) Developer,0,3,5,,,0,1,1,0,0
Senior Software Developer,0,5,9,,,0,0,0,0,1
CISNGE - Observability Consultant,1,3,8,,,0,0,0,0,0
Quadient/Smartcomm Developer,0,3,5,,,0,0,0,0,0
Senior Software Developer,1,5,9,,,1,0,0,0,0
DX_Node JS / React JS,0,3,5,,,0,0,1,0,0
IT Consulting - ReactJS,1,5,7,,,0,0,1,0,0
Spark Developer,0,2,3,,,0,0,0,0,0
ReactJS Developer,1,3,5,,,0,0,1,0,1
Pyspark Developer,0,2,5,,,0,0,0,0,0
One Trust Consultant,1,3,5,,,0,0,0,0,0
"DX_Node Js, GraphQL",0,3,5,,,0,0,1,0,0
Spark Developer,0,3,5,,,0,1,0,0,0
Selenium Testing,0,2,3,,,0,0,0,0,0
Scala Developer,1,3,5,,,0,0,0,0,0
IDAM Experts,1,5,10,,,0,0,0,0,0
DBT developer,1,3,5,,,0,0,0,0,0
SAP Basis,0,10,14,,,0,0,0,0,0
AEP Developer,0,3,5,,,0,0,1,0,0
Senior Software Engineer,1,3,6,,,0,0,0,0,0
"Sr. Analyst, Design",0,3,6,,,0,0,0,0,0
PI System Analyst,0,5,10,,,0,1,0,0,0
API Developer,1,5,7,,,0,0,0,0,0
Software Development Manager-SUPPORT SERVICES-CTO Head,0,5,8,,,0,0,0,0,0
Salesforce Automation Testing _Digital Solution Consultant Sr. Analyst,0,5,10,,,0,0,1,0,0
Team Member-Digital ITSUPPORT SERVICES -Digital-IT,1,5,10,,,0,0,1,0,0
Business Intelligence-II-SUPPORT SERVICES-CTO Head,0,8,13,,,0,1,0,0,0
Salesforce Automation Testing DS Consultant Sr. Consultant,1,3,7,,,0,0,0,0,0
Technical Program Manager-SUPPORT SERVICES-CTO Head,1,13,21,,,1,0,0,0,0
Senior Data Engineer-Digital Banking Kotak 811-Regional Sales,0,2,6,,,0,0,1,0,0
Manager - Group Projects - Mumbai (Goregaon East),0,3,5,,,0,0,0,0,0
Manager - Technical Presales,1,7,12,,,0,0,0,0,0
Data Engineer-III-SUPPORT SERVICES-CTO Head,0,9,14,,,0,1,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Portfolio Manager-CREDIT CARD-Recovery Area,0,2,7,,,0,0,0,0,0
Nphies Developer,1,5,7,,,0,0,0,0,0
Senior Software Test Engineer,1,5,8,,,0,0,0,0,0
Customer Solutions Architect,0,5,9,,,0,0,0,0,0
Senior Salesforce Developer - Digital Solution Cnslt. Sr. Consultant,0,3,8,,,0,0,1,0,0
Salesforce Developer - Digital Solution Consultant Senior Consultant,0,3,7,,,0,0,1,0,0
Salesforce Developer_Digital Solution Cnslt. Sr. Consultant,0,2,7,,,0,0,1,0,0
Messaging Services Specialist Advisor - MS Teams,0,1,6,,,0,0,0,0,0
Python Developer - Digital Solution Consultant Sr. Analyst,0,2,6,,,0,0,1,0,0
Salesforce Automation-Digital Solution Cnslt. Sr. Consultant,0,3,8,,,0,0,1,0,0
Required. Intermediate PowerBI Dev Intermediate PowerBI Dev,0,3,6,,,0,1,0,0,0
ITIL - Services IT Dev. Program Sr. Assoc. II,0,3,6,,,0,1,0,0,0
ADAS/Autonomy â€“ Subsystem Integration and Test Engineer,0,2,6,,,0,0,0,0,0
Android kernel -: Senior Staff Engineer / Mgr,0,4,9,,,0,0,0,0,0
"Embedded Platform Dev- Lead Engineer, Senior",0,3,8,,,0,0,0,0,0
GPU Functional Verification Sr Staff Engineer,0,2,7,,,0,0,0,0,0
HJ-1291 Oracle Integration Cloud Developer,0,5,8,,,0,0,0,0,0
SB-1282 - Camunda Subject Matter Expert,1,5,8,,,1,0,0,0,0
SB-1290 Technical Delivery Lead,0,10,16,,,0,0,0,1,0
SB-1269 Technical Delivery Lead,0,10,15,,,0,0,0,1,0
BW-1255 eBusiness Analyst,0,5,10,,,0,0,0,0,0
Presales Specialist,0,5,7,,,0,0,1,0,0
Senior Software Engineer - Python Development,0,6,9,,,0,0,1,0,1
Android Architect | Mobile App | Marketplace,1,8,11,,,0,0,0,0,0
Tech Leadership - BI,1,10,15,,,0,0,0,0,0
Manager,0,3,5,,,0,0,0,0,0
Application Developer-Experience Front End,1,2,6,,,0,0,0,0,0
Data Scientist-Artificial Intelligence,0,3,7,,,0,0,0,0,0
Application Consultant-ServiceNow,1,3,7,,,0,1,0,0,0
Application Architect-Salesforce,1,7,11,,,0,0,0,0,0
Application Developer-ServiceNow,0,3,6,,,0,0,0,0,0
Team Lead- Quadient,0,6,11,,,0,0,0,0,0
Quality Assurance Engineer- Automation,0,3,8,,,0,0,0,1,0
Software Developer- Quadient,1,3,5,,,0,0,0,0,0
Production Support Engineer,1,4,6,,,0,1,0,0,0
Senior GenAI Developer,1,7,12,,,1,0,0,1,0
Head of Hardware Engineering,0,15,20,,,0,0,0,0,0
Production Support Engineer,1,4,6,,,0,1,0,0,0
"Reference Data Analyst, (Senior Operations Analyst)",0,2,6,,,0,0,0,0,0
"Solution Architect, Sustainability Technology, VP",0,13,19,,,0,0,0,0,0
"Technical Administration Support Analyst, AVP",0,5,10,,,0,0,0,0,0
Associate Programmer Analyst - Python Full Stack,1,3,6,,,1,0,0,0,0
Experienced Software Engineer- Test Verification,0,3,8,,,0,0,0,0,0
Sr Software Engineer,1,3,6,,,0,1,0,0,0
Principal Architect,1,14,19,,,1,0,1,0,0
Technical Product Director - Healthcare (Medicare/Medicaid Focus),1,10,15,,,0,0,0,0,0
"Software Engineer III- Splunk, Linux",1,3,8,,,0,0,0,0,1
Software Engineer II,1,2,7,,,0,0,0,0,0
Senior Engineer II,0,9,14,,,0,0,0,0,0
QA Tester/Senior Consultant Specialist,1,3,6,,,0,0,0,0,0
Senior Mid-level Software Engineer,1,4,10,,,0,0,0,0,0
Test Engineer,1,2,3,,,0,0,0,0,0
Senior Software Engineer (Angular UI Developer),1,4,9,,,0,0,0,0,0
Software Senior Engineer-FullStack Developer,1,6,8,,,0,0,0,0,1
Full Stack Developer,1,4,5,,,0,0,0,0,0
Shopify Developer-Fresher,0,3,8,,,0,0,0,0,0
Tester (QA Engineer),0,2,4,,,0,0,0,0,0
Hosting Services Analyst,1,2,6,,,0,1,0,0,0
Temenos Technical Lead,1,10,12,,,1,0,0,1,0
Hosting Services Analyst,1,4,9,,,0,1,0,0,0
Zoho Developer,0,3,7,,,0,0,1,0,0
Software Engineer - Oracle CPQ,0,2,3,,,0,1,0,0,0
1- EMV Analyst - QA / EMV Testing / 2- Automation QA,1,5,10,16,30,0,0,0,0,0
QA Automation || 5+ yrs,1,5,7,,,0,0,0,0,0
"Software Engineering, Staff Engineer",1,,,16,27.5,0,0,0,0,0
Automation Tester,1,6,10,5.5,8,0,0,0,0,0
Sailpoint Access Governance IIQ/ISC,1,5,10,,,0,0,0,0,0
Senior Engineer,0,4,6,,,0,0,0,0,0
Backend Engineer - Cloud & DevOps,1,4,7,25,32.5,0,0,0,0,0
Forgerock Developer,1,6,15,,,0,0,0,0,0
Solution Architect-Payments,1,7,12,,,0,0,0,0,0
"Lead Analyst, Business Systems (Overnight shift)",0,10,15,,,0,0,0,0,0
Senior Site Reliability Engineer,1,4,7,,,0,0,0,0,0
Lead Architect,1,10,16,,,0,0,1,0,0
Job Opening- Team Lead- Gandhingar,1,8,10,18,27.5,1,0,0,0,1
Automation Test Engineer_Java selenium,1,3,8,,,0,0,0,0,0
Aws Engineer,1,6,10,,,0,0,0,0,0
Java_Selenium_AutomationTesting_,1,3,8,,,0,0,0,0,0
Automation Testing_java with selenium- B,1,3,8,,,0,0,0,0,0
Sdet Engineer,1,7,12,,,0,0,0,0,0
Automation Test Engineer,1,3,7,,,0,0,0,0,0
Senior Manager - OCC systems,0,4,9,,,0,0,0,0,0
Qe Automation Engineer,1,4,9,8,18,0,0,0,0,0
"Staff Engineer, QA Automation",1,7,10,,,0,0,1,0,0
QA Automation Testing Engineer,1,4,6,,,0,0,0,0,0
Api Automation Tester,1,4,8,18,22.5,0,0,0,0,0
Back End Developer,1,6,8,20,30,1,0,0,0,0
Senior Software Developer (Team Lead),1,5,10,,,0,0,0,0,0
Snowflake Administartor,1,8,10,,,0,0,0,0,0
Blue Planet Inventory Lead,1,10,19,,,0,0,1,0,0
Back End Developer,1,8,12,,,1,0,0,1,0
Hands-On Software Testing Manager,1,4,8,,,0,0,0,0,0
Hiring RPA Developer (Certified in Robotics System Architect),1,5,7,,,0,0,0,0,0
Software Developer / Sr. Software Developer,1,2,6,8,11,0,1,0,0,0
Okta Architect- Europe,1,13,20,,,0,0,0,0,0
AI Engineer,1,2,5,,,0,0,0,0,0
HCL Commerce Developer,1,9,14,,,0,0,0,0,0
Looking For JIRA Application Admin - Bengaluru,1,6,8,15,20,0,0,0,0,0
Automation Test Engineer,1,6,10,,,0,0,0,0,0
Sdet Automation Test Engineer,1,4,7,5,13,0,0,0,0,0
Senior Mobile Test Automation Engineer,1,8,11,,,0,0,0,0,0
Senior Qa Tester,1,5,8,,,0,0,0,0,0
Senior Qa Tester,1,5,8,,,0,0,0,0,0
Software Development Engineer (SDE 1/2/3) with DSA,1,3,8,,,0,0,0,0,0
SRE (Junior),1,2,6,,,0,0,0,0,0
Software Engineer,1,2,6,,,1,0,0,1,0
Senior Manager|| Digitilization COE||Mumbai,1,10,20,,,0,0,1,0,0
Gen AI Specialist,0,3,6,,,1,1,0,1,0
Lead II - Software Engineering - SRE Consultant,0,8,10,,,0,0,0,0,0
Software Developer,0,4,9,10,20,0,0,0,0,0
Senior Software Engineer,0,5,7,,,0,0,1,0,0
Lead I - Enterprise Solutions - Senior UI Developer,0,6,8,,,0,0,0,0,0
Software Developer,0,4,9,,,0,0,0,0,0
Fullstack Developer,0,2,4,,,0,0,0,0,0
Senior microservices Developer,0,5,10,,,0,0,0,1,0
Full stack Developer,0,5,9,11,21,0,0,0,0,0
"QA Automation - Selenium, API Testing",0,7,10,10,20,0,0,1,0,0
IT Project Manager/Product Manager,0,6,10,9,14,0,0,0,0,0
Selenium Automation Tester,0,5,10,10,14,0,0,0,0,0
Low - Code Developer,1,6,11,,,0,0,0,0,0
Blockchain Architect - Information Technology,0,7,12,,,0,0,0,0,0
Python Software Developer,0,2,7,,,0,0,0,0,0
Sdet Engineer,1,5,10,,,0,0,0,0,0
Fullstack Developer,0,7,9,18,25,1,0,0,0,0
Backend Developer With DSA,0,3,8,,,0,0,0,0,0
Production and Support Engineer,1,2,5,,,0,0,0,0,0
Full Stack Engineer,0,10,16,,,0,0,0,0,0
Senior Software Engineer,0,5,10,,,0,0,0,0,0
"Automation Developer- Appian , UI Path - 6+ years - Bangalore",0,6,11,,,0,0,0,0,0
Software Engineer II ASP.net,1,2,5,,,0,0,0,0,0
Pega Lead System Architect,0,10,15,,,0,0,0,0,0
Apprentice- Technology,0,1,3,,,1,0,0,0,0
Senior Test Engineer (Mumbai)- Immediate,1,4,8,15,25,0,0,0,0,0
Technology Lead-Java Spark,1,7,8,,,0,0,0,0,0
"Technology Lead-Java, Tableau",1,7,9,,,0,0,0,0,0
Software Engineer-Java,1,4,6,,,1,0,1,0,0
Java Developer,1,6,9,,,0,0,0,0,0
Application Developer - Java,1,3,7,,,0,0,0,0,1
Fullstack Developer - Java J2EE ReactJS,1,3,7,,,0,0,0,0,1
Consulting Practice Manager-Java Microservices with Core Banking,1,10,14,,,0,0,0,1,0
Java Angular Developer,1,3,5,,,0,0,0,0,0
Senior Java Consultant,1,3,5,,,0,0,1,0,0
Java Full Stack Developer,1,4,9,,,1,0,0,0,1
"Java Full Stack Developer (Java, React, Azure, spring boot)",1,7,10,30,40,1,0,0,1,0
