Title,Short_Title,Location,Java,Min Experience,Max Experience,Min Salary,Max Salary,Spring Boot,SQL,Git,Microservices,Hibernate,Power_BI,Excel,Python,Visualization,spark,Cloud_Computing,manual_testing,regression_testing,automation_testing,software_testing,Kubernetes,Docker,Jenkins,CI/CD
Android Developer,Java,Delhi,0,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Badging Officer,Java,NA,1,1,3,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Mobile Application Developer(Android/iOS) 2025,Java,Hyderabad,1,1,2,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Warehouse & BI Intern,Java,NA,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Intern - Engineering,Java,NA,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate System Engineer,Java,NA,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Associate Software QA Specialist,Java,NA,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior DevOps Engineer,Java,NA,1,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Automation Engineer,Java,NA,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
QAA Engineer,Java,NA,0,1,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Software Engineer II,Java,Hyderabad,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Analyst, BackEnd Eng, WRB Tech",Java,Chennai,0,1,3,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fund Services Intern,Java,Hyderabad,1,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Product Support Engineer,Java,NA,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automation & AI Trainee,Java,Mumbai,0,0,1,2,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Member Technical Staff,Java,NA,0,1,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Recruiter (Contract Role),Java,NA,0,1,3,2.5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
Full Stack Developer,Java,NA,1,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDET (Software Development Engineer in Test),Java,NA,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dot Net Core Developer,Java,Pune,1,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Full Stack Developer,Java,Pune,0,10,20,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R&D Engineer: Storage & Data Processing,Java,Pune,0,6,11,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
React Developer,Java,Pune,1,2,5,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Software Engineer - IT Application,Java,Pune,1,4,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Snowflake Pyspark Developer,Java,Pune,0,4,7,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Consultant Specialist,Java,Pune,0,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Product Engineer (2025 Grads.),Java,Hyderabad,0,0,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tech Lead, Software Development Engineering",Java,Pune,0,8,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Delivery Manager - IT,Java,Pune,0,12,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical Content Writer,Java,NA,0,1,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Global Banking & Markets - Futures Technology - Analyst,Java,NA,0,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDIII, iOS Engineer- Courier App",Java,Gurugram,0,1,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staff Engineer, QA Automation (Cypress)",Java,Pune,1,7,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"ServiceNow ITAM, CMDB & ITSM Developer",Java,Pune,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golang Developer,Java,Pune,0,4,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Technical Support Engineer,Java,Pune,0,7,11,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Teamcenter Developer,Java,Pune,0,5,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead -React JS & Node JS,Java,Pune,1,7,12,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Technical Consultant - Workday Extend,Java,Pune,0,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Camunda Developers, Leads & Architects !! Pan India",Java,Pune,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YASH Technologies is Hiring - Consultant - SAP BTP (FIORI UI5),Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YASH Technologies is Hiring - Sr. Consultant - SAP ABAP HANA,Java,Pune,0,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scala Developer,Java,Pune,0,4,9,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Android Lead,Java,Pune,0,6,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jira Administrator,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior SailPoint Identity IQ Developer,Java,Pune,0,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR/VR Developer,Java,Pune,0,10,15,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ServiceMax Developer | Immediate Joiners Preferred,Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hiring | Service Max Developer |,Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Oracle Apex Developer,Java,Pune,0,5,10,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Full Stack UI Developer,Java,Pune,1,2,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C# Engineer, AVP",Java,Pune,1,6,11,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Software Quality Engineer 2 - APIM,Java,Pune,0,2,5,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
IAM Operations Analyst,Java,Pune,1,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Senior Oracle Developer,Java,Pune,0,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oracle BRM Developer,Java,Pune,0,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical Team Lead,Java,Pune,0,5,10,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior React Developer,Java,Pune,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Mobile Developer,Java,Pune,1,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IT - SAP ABAP Professional,Java,Pune,0,7,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBP and OBMA Development resource,Java,Pune,0,8,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mobile Architect Developer,Java,Pune,0,10,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sr. Program Manager,Java,Pune,0,12,16,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Head Engineering,Java,Pune,0,15,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lead BizOps Engineer,Java,Pune,0,7,12,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
SENIOR SOFTWARE ENGINEER,Java,Pune,1,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Sr. Test Engineer - Functional Testing Job,Java,Pune,0,3,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IAM Operations Analyst,Java,Pune,1,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Software Engineering Specialist,Java,Pune,1,6,11,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Software Engineer,Java,Pune,0,2,5,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Business Analyst,Java,Pune,0,6,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test Engineer II,Java,Pune,1,4,5,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Senior Python Engineer,Java,Pune,0,4,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Software Engineer - Intermediate,Java,Pune,0,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Site Reliability Engineer,Java,Pune,1,2,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"Manager, BizOps",Java,Pune,0,6,10,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BizOps Engineer II,Java,Pune,0,8,12,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Developer - SAP PI,Java,Pune,0,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fullstack Engineer/Associate Director, Software Engineering Specialist",Java,Pune,0,6,12,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Data Scientist,Java,Pune,1,5,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Fullstack Engineer (ReBoot),Java,Pune,1,1,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Software Engineer,Java,Pune,0,6,8,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Devops,Ansible/Consultant Specialist",Java,Pune,0,6,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Manager, BizOps",Java,Pune,0,14,19,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dev Lead (3DExperience Platform),Java,Pune,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Genesys/MediaBar Operation Engineer/Consultant Specialist,Java,Pune,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Technical Architect,Java,Pune,0,11,13,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Labware,Java,Pune,1,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,Java,Pune,0,5,7,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Engineer,Java,Pune,0,5,9,,,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
Urgent Hiring For SAP BTP CPI_Only Immediate Joiners,Java,Pune,0,4,9,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windchill Developer/Consultant/Architect- 3+yrs-Bglr/Pune/Kol/Gurgaon!,Java,Pune,0,11,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walkin- Test Automation/MIM/Tech content writer -13th & 14th May @Pune,Java,Pune,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Walkin drive- ETL Testing/Spring boot on 13th & 14th May @ Pune,Java,Pune,0,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Backend Architect,Java,Pune,0,8,12,,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Data QA Engineer,Java,Pune,0,3,8,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
QA Engineer - ETL,Java,Pune,0,5,10,12,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CFD Engineer,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SFDC API Automation Tester,Java,Pune,1,4,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sailpoint Consultant,Java,Pune,0,4,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Application Developer-Cloud FullStack,Java,Pune,1,3,7,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Senior Process Manager,Java,Pune,0,3,7,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Software Engineer,Java,Pune,0,5,8,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
DevOps Engineer,Java,Pune,0,3,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Sr Software Engineer - Frontend,Java,Pune,0,3,5,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Software Engineer,Java,Pune,1,3,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Software Engineer - Frontend,Java,Pune,0,2,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Enterprise Software Engineer (DevSecOps),Java,Pune,0,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Cognitive Developer,Java,Pune,0,5,6,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IAM Operations Analyst,Java,Pune,1,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Product Specialist,Java,Pune,1,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Oracle PL/SQL Consultant,Java,Pune,1,6,8,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"C# Engineer, AVP",Java,Pune,0,5,9,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Engineer,Java,Pune,0,11,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
RPA Developer,Java,Pune,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Engineering Manager,Java,Pune,0,8,12,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Data Architect,Java,Pune,0,7,12,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Business System Analyst II - IT Solutions,Java,Pune,0,6,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical Architect,Java,Pune,0,10,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Lead Engineer Full Stack, VP",Java,Pune,0,12,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"IT Application Owner, AVP",Java,Pune,0,7,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Big Data Engineer,Java,Pune,0,5,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Android/ iOS Developer,Java,Pune,1,2,4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Backend-project Professional,Java,Pune,0,2,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA Engineer,Java,Pune,0,2,5,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mulesoft Developer,Java,Pune,0,2,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Specialist,Java,Pune,1,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Senior Software Engineer - Springboot & NodeJS,Java,Pune,0,5,8,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Camunda Developer,Java,Pune,1,6,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Development Engineer in Test,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
QA Automation Tester IV,Java,Pune,1,5,10,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Senior Software Engineer,Java,Pune,0,8,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer,Java,Pune,0,10,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
React Developer,Java,Pune,0,4,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business System Analyst II - IT Solutions,Java,Pune,0,6,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tech Manager,Java,Pune,0,13,15,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Tech Manager,Java,Pune,0,13,15,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Cyber Security,Java,Pune,0,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cloud applications (AWS, Azure, IoT, DevOps)",Java,Pune,0,5,10,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Tech Manager,Java,Pune,0,6,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Tech Manager,Java,Pune,0,6,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Software Development Engineer in Test,Java,Pune,0,2,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
DevOps Engineer,Java,Pune,0,1,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
It Auditor-5+years,Java,Pune,0,5,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Performance Test Engineer,Java,Pune,0,5,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
urgent hiring For QA test engineer,Java,Pune,1,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyber Architect / Firmware architect,Java,Pune,0,6,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Python Developer,Java,Pune,0,6,10,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Xoriant Hiring AppOps Engineer,Java,Pune,0,5,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gen AI Architect,Java,Pune,0,9,14,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Typescript/javascript + SRE Devops,Java,Pune,1,7,11,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Hiring Sr. Salesforce Developer For Pune !!,Java,Pune,0,5,9,12,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sap Cloud Platform Integration Consultant,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SQL Developer _ Who Can Join Immediately_ Pune/Chennai,Java,Pune,0,4,8,11,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Junior Software Architect,Java,Pune,0,13,18,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Director of Machine Learning,Java,Pune,0,12,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior QA Engineer,Java,Pune,1,5,10,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lead QA Engineer,Java,Pune,1,6,9,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Senior Data Engineer,Java,Pune,0,5,10,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineer III - Quality & Testing (IN),Java,Pune,0,5,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Business System Analyst II - IT Solutions,Java,Pune,0,4,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AO/Quality Assurance Analyst,Java,Pune,0,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Software Engineer-1,Java,Pune,0,2,6,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior BizOps Engineer,Java,Pune,0,2,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Senior Quality Engineer,Java,Pune,0,2,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sr. Software Engineer,Java,Pune,0,3,6,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Data Engineer-2,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lead Data Scientist - APM,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Engineer III - Quality & Testing,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Data Engineer,Java,Pune,0,3,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Software Engineer,Java,Pune,0,3,8,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Search Engineer, Technical Support",Java,Pune,0,4,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Software Engineer-2,Java,Pune,0,4,8,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAP Basis Consultant (RISE),Java,Pune,0,5,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Software Engineer,Java,Pune,0,5,8,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Senior Software Engineer,Java,Pune,0,5,10,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Senior Software Engineer,Java,Pune,0,5,10,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Associate Director Solution Architecture,Java,Pune,0,6,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Perl Developer,Java,Pune,1,7,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
QA Automation Lead,Java,Pune,0,8,13,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
SFDC Developer,Java,Pune,1,2,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNOW Developer,Java,Pune,1,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Senior Software Engineer - React Developer,Java,Pune,1,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Senior Software Engineer,Java,Pune,0,8,13,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Software Engineer,Java,Pune,0,3,8,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer -1,Java,Pune,0,7,8,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Software Engineer - React Developer,Java,Pune,1,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Senior Software Engineer,Java,Pune,0,5,10,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Manager , Full Stack Software Engineering",Java,Pune,0,10,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lead Software Engineer,Java,Pune,0,10,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Quality Engineer,Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ServiceNow SME / ASSOCIATE DIRECTOR,Java,Pune,0,15,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SO_ServiceNow_Developer_2025,Java,Pune,0,3,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SO_ServiceNow_Developer_2025,Java,Pune,0,5,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Azure App Services - Support Engineer,Java,Pune,0,3,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Databricks Engineer,Java,Pune,0,2,6,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sailpoint Developer,Java,Pune,0,5,10,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Servicenow SecOps Developer - Hybrid (Full-Time),Java,Pune,0,5,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quality Analyst,Java,NA,0,3,6,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Senior Data Engineer,Java,Pune,0,5,8,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Mgr. Software Engineering,Java,Pune,0,8,12,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Senior Microsoft Dynamics 365 CRM Technical Consultant,Java,Pune,1,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAP Master Data Governance MDG Tool,Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gen AI Specialist,Java,Pune,1,5,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Data Engineering- neha.mandal@mounttalent.com,Java,Pune,0,5,10,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Amazon Sagemaker,Java,Pune,0,7,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Workday Core Integrations,Java,Pune,0,5,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dassault Systems Enova V5,Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAP Master Data Governance MDG Tool,Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAP Data Governance Tool,Java,Pune,0,4,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
